192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/CONTAINS_SENSOR HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
0:0:0:0:0:0:0:1 - - [21/cze/2012:11:56:08 +0200] "GET /favicon.ico HTTP/1.1" 200 0 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.56 Safari/536.5"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/LOCATION HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/DATA_COLLECTING_TYPES HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/MEMBER_OF_USERS_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/DOOR_LOCALIZATION_TYPES HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/SENSOR_DATA_TYPES HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/USER_RIGHTS_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/MEMBER_OF_SENSORS_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/PHISICALITY_TYPES HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/FLOAT HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/CAN_LOGIN_TO_ADMIN HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/CONTAINS_DEVICE HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/INDOOR HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/DATA_INCOME_TYPES HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/DEVICE_PUSH HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/DEVICES_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/SENSORS_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/MEMBER_OF_DEVICES_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/IN_SYSTEM_LOCALIZATION_TYPES HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/26/relationships/all/CAN_CREATE_DEVICE HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/27/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/27/relationships/all/USERS_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/27/relationships/all/UNLIMITED_APPEND HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/27/relationships/all/CAN_CREATE_SENSOR HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/27/relationships/all/VIRTUAL HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/27/relationships/all/END_POINT HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/27/relationships/all/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/27/relationships/all/CONTAINS_SENSOR HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:08 +0200] "GET /db/data/node/27/relationships/all/LOCATION HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/27/relationships/all/DATA_COLLECTING_TYPES HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/27/relationships/all/MEMBER_OF_USERS_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/27/relationships/all/DOOR_LOCALIZATION_TYPES HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/27/relationships/all/SENSOR_DATA_TYPES HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/27/relationships/all/USER_RIGHTS_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/27/relationships/all/MEMBER_OF_SENSORS_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/27/relationships/all/PHISICALITY_TYPES HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/27/relationships/all/FLOAT HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/27/relationships/all/CAN_LOGIN_TO_ADMIN HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/27/relationships/all/CONTAINS_DEVICE HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/27/relationships/all/INDOOR HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/27/relationships/all/INTELLI_HOME HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/27/relationships/all/DATA_INCOME_TYPES HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/27/relationships/all/DEVICE_PUSH HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/27/relationships/all/DEVICES_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/27/relationships/all/SENSORS_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/27/relationships/all/MEMBER_OF_DEVICES_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/27/relationships/all/IN_SYSTEM_LOCALIZATION_TYPES HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/27/relationships/all/CAN_CREATE_DEVICE HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/21/ HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/21/relationships/all/USERS_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/21/relationships/all/UNLIMITED_APPEND HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/21/relationships/all/CAN_CREATE_SENSOR HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/21/relationships/all/VIRTUAL HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/21/relationships/all/END_POINT HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/21/relationships/all/LATEST_STARTUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/21/relationships/all/CONTAINS_SENSOR HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/21/relationships/all/LOCATION HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/21/relationships/all/DATA_COLLECTING_TYPES HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/21/relationships/all/MEMBER_OF_USERS_GROUP HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
192.168.2.6 - - [21/cze/2012:11:56:09 +0200] "GET /db/data/node/21/relationships/all/DOOR_LOCALIZATION_TYPES HTTP/1.1" 200 0 "-" "Java/1.7.0_04"
